,video,video_condition,im_condition,pred_val,word_start,word_end,resp_exp_fear,rt_exp_fear,resp_current_anxiety,rt_current_anxiety,video_start,video_end,resp_fear,resp_anxiety,resp_arousal,resp_valence,rt_fear,rt_anxiety,rt_arousal,rt_valence,participant_num,video_hp,video_scr,base_ECG,base_scr,trial_num,Unnamed: 26
1450,heights_high_1.m4v,1.0,2.0,2.0,380.38699999999994,383.38800000000003,0.602,1.068,0.113,1.235,394.436,414.86199999999997,0.6579999999999999,0.6859999999999999,0.6509999999999999,0.096,1.952,1.185,0.885,0.9179999999999999,155.0,0.768,0.051,0.722,0.09,9.0,
1451,heights_high_6.mov,1.0,2.0,1.0,429.291,432.292,0.19,1.736,0.28,0.951,443.724,464.231,0.67,0.688,0.647,0.0,1.986,0.634,1.268,0.9009999999999999,155.0,0.774,0.10300000000000001,0.722,0.09,10.0,
1452,heights_low_3.mov,1.0,1.0,1.0,478.51300000000003,481.51300000000003,0.713,1.252,0.315,1.001,492.51099999999997,511.01599999999996,0.193,0.21600000000000003,0.267,0.851,2.019,0.9009999999999999,0.8009999999999999,0.784,155.0,0.735,0.0,0.722,0.09,11.0,
1453,spider_low_3.m4v,3.0,1.0,2.0,525.014,528.0169999999999,0.617,1.085,0.37200000000000005,0.8340000000000001,535.6759999999999,556.352,0.589,0.445,0.55,0.20600000000000002,2.286,0.7340000000000001,0.968,0.9009999999999999,155.0,0.7509999999999999,0.051,0.722,0.09,12.0,
1454,social_low_2.mov,2.0,1.0,2.0,642.861,645.862,0.262,0.951,0.284,0.818,652.372,673.715,0.306,0.335,0.257,0.605,1.218,0.601,0.9179999999999999,0.951,155.0,0.773,0.049,0.722,0.09,13.0,
1455,social_high_1.mov,2.0,2.0,1.0,686.893,689.893,0.355,1.402,0.366,0.501,695.5360000000001,715.6089999999999,0.5670000000000001,0.43,0.639,0.653,1.702,0.401,1.101,1.1179999999999999,155.0,0.774,0.0,0.722,0.09,14.0,
1456,heights_low_1.m4v,1.0,1.0,2.0,729.44,732.441,0.605,1.4680000000000002,0.33299999999999996,1.202,743.8560000000001,764.8489999999999,0.221,0.212,0.233,0.9079999999999999,1.919,0.868,1.101,0.985,155.0,0.726,0.05,0.722,0.09,15.0,
1457,spider_high_6.mov,3.0,2.0,2.0,779.212,782.212,0.5710000000000001,1.8519999999999999,0.268,1.018,788.822,808.461,0.69,0.665,0.652,0.015,1.8019999999999998,0.7340000000000001,0.8009999999999999,0.951,155.0,0.726,0.0,0.722,0.09,16.0,
1458,heights_low_5.m4v,1.0,1.0,2.0,822.243,825.243,0.629,1.218,0.285,0.835,836.025,856.0160000000001,0.249,0.218,0.261,0.856,1.5019999999999998,0.8340000000000001,0.968,0.601,155.0,0.7140000000000001,0.0,0.722,0.09,17.0,
1459,heights_high_2.mov,1.0,2.0,1.0,869.4119999999999,872.4119999999999,0.6809999999999999,1.068,0.301,0.868,883.0930000000001,903.967,0.7240000000000001,0.75,0.6579999999999999,0.062,1.218,0.534,1.151,0.634,155.0,0.7909999999999999,0.201,0.722,0.09,18.0,
1460,heights_high_5.mov,1.0,2.0,1.0,916.997,919.998,0.6509999999999999,2.086,0.21100000000000002,0.5670000000000001,931.38,951.3860000000001,0.69,0.67,0.665,0.251,1.218,0.467,0.517,0.401,155.0,0.795,0.263,0.722,0.09,19.0,
1461,spider_low_6.m4v,3.0,1.0,2.0,963.482,966.4830000000001,0.525,1.068,0.33899999999999997,0.451,971.7410000000001,992.2669999999999,0.596,0.62,0.674,0.278,1.335,0.534,0.501,1.1179999999999999,155.0,0.773,0.0,0.722,0.09,20.0,
1462,spider_high_3.mov,3.0,2.0,1.0,1005.245,1008.2460000000001,0.561,1.018,0.391,1.518,1016.5239999999999,1036.647,0.639,0.653,0.6920000000000001,0.09,1.218,0.451,0.568,0.384,155.0,0.7859999999999999,0.052000000000000005,0.722,0.09,21.0,
1463,spider_low_4.m4v,3.0,1.0,1.0,1048.76,1051.76,0.579,1.902,0.41200000000000003,0.601,1059.005,1079.514,0.308,0.35100000000000003,0.285,0.385,1.151,0.568,0.9009999999999999,1.8359999999999999,155.0,0.78,0.0,0.722,0.09,22.0,
1464,social_low_5.m4v,2.0,1.0,2.0,1093.4589999999998,1096.46,0.40700000000000003,1.435,0.413,0.684,1102.319,1122.31,0.26,0.23600000000000002,0.365,0.599,1.252,1.335,0.467,0.7509999999999999,155.0,0.75,0.0,0.722,0.09,23.0,
1465,social_high_6.mov,2.0,2.0,1.0,1135.606,1138.606,0.354,1.068,0.29600000000000004,0.484,1145.901,1166.441,0.614,0.6609999999999999,0.5720000000000001,0.20800000000000002,1.8019999999999998,0.585,0.5670000000000001,0.9179999999999999,155.0,0.8,0.0,0.722,0.09,24.0,
1466,spider_low_5.mov,3.0,1.0,2.0,1252.502,1255.502,0.573,1.819,0.309,0.484,1261.545,1281.868,0.613,0.636,0.613,0.08900000000000001,1.001,0.7340000000000001,0.551,0.467,155.0,0.86,0.0,0.722,0.09,25.0,
1467,spider_high_1.mov,3.0,2.0,1.0,1294.115,1297.115,0.544,2.336,0.377,0.718,1303.9089999999999,1323.898,0.5870000000000001,0.564,0.6,0.11900000000000001,1.151,0.451,0.401,0.317,155.0,0.815,0.0,0.722,0.09,26.0,
1468,social_low_3.m4v,2.0,1.0,2.0,1335.711,1338.711,0.303,1.819,0.331,0.467,1345.7379999999998,1365.881,0.171,0.17600000000000002,0.136,0.804,1.202,0.551,0.851,0.451,155.0,0.8,0.0,0.722,0.09,27.0,
1469,social_low_6.m4v,2.0,1.0,1.0,1378.425,1381.425,0.24100000000000002,0.718,0.226,1.135,1387.001,1406.4229999999998,0.552,0.56,0.586,0.529,1.535,0.484,0.33399999999999996,0.7340000000000001,155.0,0.765,0.0,0.722,0.09,28.0,
1470,heights_high_4.m4v,1.0,2.0,2.0,1419.003,1422.003,0.609,1.535,0.175,0.8340000000000001,1433.118,1453.41,0.675,0.6629999999999999,0.747,0.08800000000000001,1.3519999999999999,0.401,0.534,0.767,155.0,0.7709999999999999,0.10400000000000001,0.722,0.09,29.0,
1471,heights_low_4.m4v,1.0,1.0,1.0,1465.955,1468.955,0.623,0.9179999999999999,0.341,0.534,1479.1529999999998,1500.1789999999999,0.406,0.401,0.376,0.743,1.385,0.517,0.7340000000000001,0.5670000000000001,155.0,0.782,0.0,0.722,0.09,30.0,
1472,spider_low_1.m4v,3.0,1.0,2.0,1512.8729999999998,1515.874,0.5770000000000001,0.768,0.384,0.451,1522.8339999999998,1543.076,0.539,0.461,0.43200000000000005,0.54,1.569,0.484,1.5519999999999998,1.1179999999999999,155.0,0.742,0.10400000000000001,0.722,0.09,31.0,
1473,spider_high_5.m4v,3.0,2.0,1.0,1557.289,1560.289,0.568,1.886,0.314,0.534,1567.45,1587.942,0.613,0.684,0.58,0.359,1.385,0.36700000000000005,0.701,0.41700000000000004,155.0,0.711,0.0,0.722,0.09,32.0,
1474,social_high_4_replacement.mov,2.0,2.0,2.0,1600.3029999999999,1603.3039999999999,0.34,1.185,0.263,0.534,1608.763,1629.069,0.6459999999999999,0.604,0.5489999999999999,0.316,2.186,0.551,1.018,0.868,155.0,0.773,0.052000000000000005,0.722,0.09,33.0,
1475,social_high_3.mov,2.0,2.0,1.0,1643.184,1646.184,0.37200000000000005,1.285,0.29100000000000004,0.6679999999999999,1653.879,1674.269,0.539,0.534,0.5579999999999999,0.557,1.085,0.434,0.41700000000000004,0.517,155.0,0.6829999999999999,0.052000000000000005,0.722,0.09,34.0,
1476,heights_high_3.m4v,1.0,2.0,2.0,1686.215,1689.215,0.5920000000000001,0.951,0.304,0.45,1699.3629999999998,1719.9720000000002,0.629,0.598,0.568,0.36700000000000005,3.037,0.434,0.484,0.518,155.0,0.7390000000000001,0.204,0.722,0.09,35.0,
1477,heights_low_6.m4v,1.0,1.0,1.0,1733.934,1736.935,0.634,0.818,0.397,0.467,1746.9660000000001,1764.9720000000002,0.44299999999999995,0.467,0.547,0.7709999999999999,1.5190000000000001,0.6679999999999999,0.8009999999999999,0.6509999999999999,155.0,0.7659999999999999,0.11800000000000001,0.722,0.09,36.0,
1478,spider_low_3.m4v,3.0,1.0,2.0,10.078,13.104000000000001,0.711,2.42,0.831,2.503,23.826999999999998,44.503,0.665,0.958,0.8859999999999999,0.228,3.888,1.535,2.437,1.1520000000000001,156.0,0.897,0.152,0.838,0.017,1.0,
1479,social_high_4_replacement.mov,2.0,2.0,2.0,63.036,66.038,0.18,2.002,0.5,2.303,74.09899999999999,94.406,0.855,1.0,1.0,0.107,1.1179999999999999,0.951,1.4680000000000002,2.386,156.0,0.8959999999999999,0.0,0.838,0.017,2.0,
1480,social_high_6.mov,2.0,2.0,1.0,109.838,112.839,0.179,4.272,0.504,6.157,129.009,149.533,0.6709999999999999,1.0,1.0,0.0,2.2030000000000003,1.335,1.735,1.385,156.0,0.867,0.051,0.838,0.017,3.0,
1481,heights_high_1.m4v,1.0,2.0,2.0,165.7,168.701,0.782,6.29,0.636,1.569,185.305,205.71400000000003,0.8809999999999999,0.9109999999999999,1.0,0.506,4.856,2.219,2.136,3.237,156.0,0.8959999999999999,0.155,0.838,0.017,4.0,
1482,heights_low_1.m4v,1.0,1.0,1.0,227.668,230.675,0.812,4.5889999999999995,0.716,1.452,245.456,266.465,0.107,0.086,0.151,0.879,5.556,0.7340000000000001,1.819,1.435,156.0,0.8590000000000001,0.0,0.838,0.017,5.0,
1483,heights_low_3.mov,1.0,1.0,1.0,285.51599999999996,288.51599999999996,0.738,6.6579999999999995,0.385,1.4180000000000001,305.33799999999997,323.844,0.084,0.0,0.606,1.0,1.635,0.434,2.219,1.3019999999999998,156.0,0.815,0.114,0.838,0.017,6.0,
1484,social_low_3.m4v,2.0,1.0,2.0,338.94199999999995,341.94199999999995,0.18,6.391,0.29600000000000004,3.905,356.978,377.13699999999994,0.0,0.14300000000000002,0.635,0.8,1.635,2.32,1.819,1.685,156.0,0.8959999999999999,0.0,0.838,0.017,7.0,
1485,social_low_1.m4v,2.0,1.0,1.0,394.086,397.086,0.149,1.218,0.289,1.4680000000000002,403.51300000000003,424.339,0.087,0.07200000000000001,0.491,0.767,4.539,0.584,2.736,1.535,156.0,0.865,0.05,0.838,0.017,8.0,
1486,spider_low_4.m4v,3.0,1.0,2.0,443.223,446.226,0.826,4.989,0.696,3.971,458.92400000000004,479.43300000000005,0.354,0.228,0.5489999999999999,0.6759999999999999,1.569,0.7340000000000001,1.452,1.669,156.0,0.884,0.0,0.838,0.017,9.0,
1487,spider_high_1.mov,3.0,2.0,1.0,494.347,497.347,0.687,2.2359999999999998,0.4,1.736,505.059,525.065,0.8740000000000001,1.0,0.879,0.135,1.168,0.568,1.168,1.4180000000000001,156.0,0.887,0.0,0.838,0.017,10.0,
1488,spider_high_5.m4v,3.0,2.0,1.0,538.879,541.88,0.7240000000000001,2.7030000000000003,0.7509999999999999,0.601,549.925,570.4169999999999,1.0,1.0,0.879,0.0,3.02,0.467,2.47,1.318,156.0,0.8809999999999999,0.051,0.838,0.017,11.0,
1489,heights_high_4.m4v,1.0,2.0,2.0,587.183,590.183,0.23399999999999999,2.82,0.698,1.001,602.75,623.0419999999999,0.696,0.884,0.8140000000000001,0.9,5.138999999999999,0.718,1.218,0.835,156.0,0.879,0.052000000000000005,0.838,0.017,12.0,
1490,spider_high_3.mov,3.0,2.0,2.0,712.972,715.972,0.769,4.505,0.816,0.501,725.7189999999999,745.842,0.836,1.0,0.895,0.17,1.402,0.467,1.085,1.085,156.0,0.94,0.0,0.838,0.017,13.0,
1491,spider_low_1.m4v,3.0,1.0,1.0,759.373,762.373,0.753,12.280999999999999,0.735,0.584,778.9780000000001,799.202,0.268,0.28300000000000003,0.617,0.429,2.637,0.818,1.3019999999999998,2.153,156.0,0.9540000000000001,0.052000000000000005,0.838,0.017,14.0,
1492,spider_high_6.mov,3.0,2.0,1.0,815.602,818.602,0.36200000000000004,5.273,0.29600000000000004,0.718,828.3330000000001,847.955,0.8029999999999999,0.818,0.7290000000000001,0.5,3.721,0.768,2.72,0.017,156.0,0.9590000000000001,0.0,0.838,0.017,15.0,
1493,social_high_1.mov,2.0,2.0,2.0,864.69,867.69,0.11199999999999999,0.951,0.5329999999999999,2.153,874.534,894.607,0.214,0.733,1.0,0.907,2.036,0.684,1.902,1.652,156.0,0.909,0.0,0.838,0.017,16.0,
1494,social_high_5.m4v,2.0,2.0,1.0,910.3739999999999,913.3739999999999,0.23800000000000002,28.916,0.39299999999999996,1.268,948.299,968.307,0.7090000000000001,0.955,1.0,0.736,1.585,1.001,1.685,2.8360000000000003,156.0,0.894,0.0,0.838,0.017,17.0,
1495,heights_low_5.m4v,1.0,1.0,2.0,984.923,987.923,0.204,1.4680000000000002,0.501,0.618,998.755,1018.7460000000001,0.0,0.18,0.7040000000000001,1.0,1.869,0.884,0.951,2.119,156.0,0.9740000000000001,0.053,0.838,0.017,18.0,
1496,heights_low_4.m4v,1.0,1.0,1.0,1034.06,1037.0610000000001,0.212,2.57,0.32,2.253,1050.629,1071.655,0.499,0.647,0.86,0.8340000000000001,6.524,1.7690000000000001,1.635,0.985,156.0,0.972,0.05,0.838,0.017,19.0,
1497,heights_high_3.m4v,1.0,2.0,1.0,1092.058,1095.058,0.243,1.318,0.392,1.368,1106.49,1127.099,0.753,1.0,0.846,0.322,1.8019999999999998,0.434,1.035,1.6019999999999999,156.0,0.9359999999999999,0.153,0.838,0.017,20.0,
1498,spider_low_5.mov,3.0,1.0,2.0,1141.462,1144.463,0.8270000000000001,2.136,0.488,2.219,1154.56,1174.883,0.643,0.667,0.7390000000000001,0.316,12.847000000000001,0.818,1.335,1.035,156.0,0.912,0.0,0.838,0.017,21.0,
1499,heights_high_6.mov,1.0,2.0,2.0,1200.411,1203.411,0.461,41.146,0.515,0.818,1254.12,1274.627,0.74,0.948,0.961,0.495,2.82,0.7340000000000001,1.3519999999999999,1.819,156.0,0.973,0.10300000000000001,0.838,0.017,22.0,
1500,social_low_2.mov,2.0,1.0,2.0,1290.844,1293.845,0.48100000000000004,2.637,0.67,0.935,1301.156,1322.497,0.643,0.897,0.805,0.294,30.684,1.018,1.368,1.335,156.0,0.985,0.0,0.838,0.017,23.0,
1501,social_low_6.m4v,2.0,1.0,1.0,1366.394,1369.395,0.271,6.2410000000000005,0.528,1.368,1382.746,1402.154,0.242,0.725,0.708,0.504,1.619,0.317,1.235,2.019,156.0,0.9359999999999999,0.0,0.838,0.017,24.0,
1502,spider_low_6.m4v,3.0,1.0,2.0,1489.9479999999999,1492.9479999999999,0.762,1.702,0.18899999999999997,0.401,1498.7910000000002,1519.3,0.511,0.35100000000000003,0.409,0.355,2.269,0.701,1.419,1.335,156.0,0.903,0.0,0.838,0.017,25.0,
1503,social_low_5.m4v,2.0,1.0,2.0,1534.514,1537.514,0.5,12.948,0.5,0.017,1554.219,1574.211,0.0,0.096,0.309,0.648,4.638999999999999,0.868,0.951,1.218,156.0,0.8690000000000001,0.0,0.838,0.017,26.0,
1504,social_high_2.mov,2.0,2.0,1.0,1591.3770000000002,1594.3770000000002,0.212,18.087,0.267,0.768,1617.973,1638.93,0.633,0.912,1.0,0.27899999999999997,3.0869999999999997,0.884,1.619,1.786,156.0,0.978,0.05,0.838,0.017,27.0,
1505,social_high_3.mov,2.0,2.0,1.0,1655.7979999999998,1658.7979999999998,0.16,6.808,0.247,0.401,1671.749,1692.122,0.6409999999999999,0.912,0.86,0.634,2.37,1.135,1.285,2.436,156.0,0.8320000000000001,0.155,0.838,0.017,28.0,
1506,heights_low_2.m4v,1.0,1.0,2.0,1708.84,1711.84,0.48100000000000004,11.196,0.299,0.484,1732.266,1752.2910000000002,0.0,0.0,0.647,0.866,1.869,1.318,2.603,1.318,156.0,0.953,0.0,0.838,0.017,29.0,
1507,spider_high_2.m4v,3.0,2.0,2.0,1768.89,1771.89,0.708,1.101,0.258,2.37,1780.102,1800.16,0.662,0.8240000000000001,0.8420000000000001,0.188,1.135,0.6679999999999999,0.584,0.885,156.0,0.941,0.0,0.838,0.017,30.0,
1508,spider_low_2.mov,3.0,1.0,1.0,1812.922,1815.922,0.629,2.853,0.22399999999999998,0.768,1825.285,1845.842,0.321,0.444,0.741,0.573,17.753,0.518,0.701,2.636,156.0,0.902,0.051,0.838,0.017,31.0,
1509,spider_high_4.m4v,3.0,2.0,1.0,1876.942,1879.943,0.292,12.548,0.207,0.8340000000000001,1897.065,1917.54,0.65,0.9179999999999999,0.8420000000000001,0.337,1.568,0.8009999999999999,0.617,1.085,156.0,0.929,0.0,0.838,0.017,32.0,
1510,social_low_4.m4v,2.0,1.0,2.0,1931.102,1934.1029999999998,0.136,8.41,0.272,1.051,1947.3039999999999,1968.0279999999998,0.341,0.7979999999999999,0.8109999999999999,0.38299999999999995,2.737,0.7340000000000001,0.9840000000000001,1.402,156.0,0.93,0.0,0.838,0.017,33.0,
1511,heights_low_6.m4v,1.0,1.0,2.0,1983.3770000000002,1986.3770000000002,0.389,1.702,0.42700000000000005,2.853,1999.6779999999999,2017.685,0.168,0.282,0.851,1.0,2.32,0.935,1.635,0.384,156.0,0.9390000000000001,0.059000000000000004,0.838,0.017,34.0,
